id,author,bookName
23277,Harriet Martineau,Feats on the Fiord
23278,Helen Beecher Long,Janice Day at Poketown
2328,James Fenimore Cooper,The Lake Gun
23282,George Bell,"Notes and Queries, Number 74, March 29, 1851, ed"
23284,Tyrone Power,Impressions of America
23286,Arthur M. Winfield,The Rover Boys Under Canvas
23287,George Borrow,Lavengro
23292,Sara Ware Bassett,Ted and the Telephone
23296,Caroline Lockhart,The Fighting Shepherdess
23299,F(rancis) Marion Crawford,Stradella
233,Theodore Dreiser,Sister Carrie
2330,Herbert A. Giles,Religions of Ancient China
23300,Richard A. Proctor,Half-Hours with the Stars
23304,Caroline Lockhart,The Lady Doc
2331,George Rawlinson,History of Phoenicia
23317,John Richard Green,"History of the English People, Vol. 4 "
23318,Charles Bennett,The Nine Lives of A Cat
23319,Joshua Rose,Mechanical Drawing Self-Taught
2332,Thomas Babington Macaulay,"Critical and Historical Essays, Vol. 1"
23324,Frances Hodgson Burnett,"""Surly Tim"""
23325,Frances Hodgson Burnett,"""Seth"""
23326,Frances Hodgson Burnett,Mere Girauds Little Daughter
23327,Frances Hodgson Burnett,Lodusky
23328,Frances Hodgson Burnett,Esmeralda
23329,Frances Hodgson Burnett,"""Le Monsieur De La Petite Dame"""
2333,Thomas Babington Macaulay,"Critical and Historical Essays, Vol. 2"
23330,Frances Hodgson Burnett,One Day At Arle
23331,Sir Owen Seaman,"Punch, Vol. 150, February 16, 1916, ed"
23332,Henry Wadsworth Longfellow,Greetings from Longfellow
23334,Henry Drummond,Natural Law in the Spiritual World
23335,Gordon Randall Garrett,Unwise Child
23339,Everett B. Cole,Indirection
2334,Rudyard Kipling,"The Works of Rudyard Kipling, One Volume Edition"
23340,George Alfred Townsend,Campaigns of a Non-Combatant
23344,Charles Dickens,The Magic Fishbone
23347,Arnold Bennett,Mental Efficiency
23349,W. Warde Fowler,The Religious Experience of the Roman People
23350,Beatrix Potter,Cecily Parsley's Nursery Rhymes
23351,Oliver Optic,The Yacht Club
23355,Thomas Bailey Aldrich,The Little Violinist
23356,Thomas Bailey Aldrich,A Struggle For Life
23357,Thomas Bailey Aldrich,Miss Mehetabel's Son
23358,Thomas Bailey Aldrich,A Rivermouth Romance
23359,Thomas Bailey Aldrich,Quite So
23360,Thomas Bailey Aldrich,Our New Neighbors At Ponkapog
23361,Thomas Bailey Aldrich,Pere Antoine's Date-Palm
23362,Thomas Bailey Aldrich,Mademoiselle Olympe Zabriski
23363,Thomas Bailey Aldrich,A Midnight Fantasy
23364,Josephine Daskam,A Reversion To Type
23365,Josephine Daskam,In The Valley Of The Shadow
23366,Josephine Daskam,A Philanthropist
23367,Josephine Daskam,Julia The Apostate
23368,Josephine Daskam,The Courting Of Lady Jane
23369,Josephine Daskam,Mrs. Dud's Sister
23370,R.M. Ballantyne,The Battle and the Breeze
23371,R.M. Ballantyne,Blown to Bits
23372,R.M. Ballantyne,The Buffalo Runners
23373,R.M. Ballantyne,The Eagle Cliff
23374,G. Manville Fenn,The Dingo Boys
23375,George Manville Fenn,Jack at Sea
23376,George Manville Fenn,A Terrible Coward
23377,R.M. Ballantyne,The Lively Poll
23378,W.H.G. Kingston,Tales of the Sea
23380,R.M. Ballantyne,Fighting the Flames
23381,R.M. Ballantyne,The Thorogood Family
23382,George Manville Fenn,Crown and Sceptre
23383,W.H.G. Kingston,Archibald Hughson
23384,R.M. Ballantyne,"Gascoyne, the Sandal-Wood Trader"
23385,R.M. Ballantyne,Saved by the Lifeboat
23386,George Manville Fenn,In the King's Name
23387,W.H.G. Kingston,Washed Ashore
23388,R.M. Ballantyne,Wrecked but not Ruined
23389,R. M. Ballantyne,Handbook to the new Gold-fields
23394,D. H. Lawrence,Look! We Have Come Through!
234,William Morris,Child Christopher
23402,George Bell,"Notes and Queries, Number 75, April 5, 1851, ed"
23405,Charles H. Sylvester,"Journeys Through Bookland, Vol. 7"
23410,Robert Hichens,The Spinster
23411,Robert Hichens,Smain; and Safti's Summer Day
23412,Robert Hichens,The Figure In The Mirage
23413,Robert Hichens,The Princess And The Jewel Doctor
23414,Robert Hichens,Halima And The Scorpions
23415,Robert Hichens,The Mission Of Mr. Eustace Greyne
23416,Robert Hichens,"""Fin Tireur"""
23417,Robert Hichens,The Desert Drum
23418,Robert Hichens,Desert Air
23419,Robert S. Hichens,The Return Of The Soul
23420,Robert S. Hichens,The Folly Of Eustace
23421,Robert S. Hichens,The Collaborators
23426,James Judson Harmon,The Last Place on Earth
23427,Samuel Butler,"Evolution, Old & New"
2343,Arthur Conan Doyle,The Adventure of Wisteria Lodge
23430,Jacob Abbott,Rollo in Rome
23433,Oliver Herford,The Kitten's Garden of Verses
23438,J. Hudson Taylor,A Ribband of Blue
23439,William Fitzgerald Jenkins,Attention Saint Patrick
2344,Arthur Conan Doyle,The Adventure of the Cardboard Box
23440,Louis Becke,Edward Barry
23441,Williamson,Lady Betty Across the Water
23443,Murray F. Yaco,Unspecialist
23447,H. Irving Hancock,Uncle Sam's Boys in the Philippines
23448,Ruth Alberta Brown,Heart of Gold
23449,Stephen Leacock,Behind the Beyond
2345,Arthur Conan Doyle,The Adventure of the Red Circle
23452,Charles Dickens,The Trial of William Tinkling
23458,Elbert Hubbard,"Little Journeys to the Homes of the Great, Vol. 13"
23459,Jean C. Archer,Fishy-Winkle
2346,Arthur Conan Doyle,The Adventure of the Bruce-Partington Plans
23469,Justin McCarthy,"A History of the Four Georges, Volume I (of 4)"
2347,Arthur Conan Doyle,The Adventure of the Dying Detective
23470,Justin McCarthy,"A History of the Four Georges, Volume II (of 4)"
23474,Fergus Hume,The Bishop's Secret
23475,Lord Byron,The Works of Lord Byron
23478,American Sunday-School Union,Self-Denial
23479,Walter Crane,Eight Illustrations to Shakespeare's Tempest
2348,Arthur Conan Doyle,The Disappearance of Lady Frances Carfax
23481,Ralph Bergengren,The Perfect Gentleman
23485,T. W. H. Crosland,The Old Man's Bag
23487,Charles King,"Tonio, Son of the Sierras"
23489,Jules Verne,Godfrey Morgan
2349,Arthur Conan Doyle,The Adventure of the Devil's Foot
23490,Percy Fitzgerald,Pickwickian Studies
23491,Harry Collingwood,The Castaways
23492,R.M. Ballantyne,Fast in the Ice
23495,H. A. Guerber,The Story of the Greeks
23496,W.H.G. Kingston,How Britannia Came to Rule the Waves
23497,George Manville Fenn,Through Forest and Stream
23498,Harry Collingwood,The Pirate Slaver
23499,Mayne Reid,The Hunters' Feast
2350,Arthur Conan Doyle,His Last Bow
23501,Amy Walton,A Pair of Clogs
23502,George Manville Fenn,The New Forest Spy
23503,W.H.G. Kingston,In the Wilds of Africa
23504,W.H.G. Kingston,The Story of Nelson
23505,R.M. Ballantyne,Freaks on the Fells
23506,Joseph Conrad,Chance
2351,Dinah Maria Mulock Craik,"John Halifax, Gentleman"
23510,Thomas Nelson Page,The Sheriffs Bluff
23511,Thomas Nelson Page,The Christmas Peace
23512,Thomas Nelson Page,Mam' Lyddy's Recognition
23513,Thomas Nelson Page,Old Jabe's Marital Experiments
23514,Thomas Nelson Page,The Long Hillside
23515,Thomas Nelson Page,The Spectre In The Cart
23516,Thomas Nelson Page,Bred In The Bone
23517,George Madden Martin,The Angel of the Tenement
23518,Sir Owen Seaman,"Punch, Vol. 158, May 5, 1920, ed"
23524,Hippolyte A. Taine,"The Origins of Contemporary France, Complete"
2353,Jerome K. Jerome,Tea-Table Talk
23531,Carolyn Wells,Marjorie's Busy Days
23534,Gordon Randall Garrett,...Or Your Money Back
23538,Ezra Pound,Hugh Selwyn Mauberley
2354,Thomas Henry Huxley,Note on the Resemblances and Differences in the Structure and the Development of Brain in Man and the Apes
23540,Sophie May,The Twin Cousins
23541,G. E. Farrow,"Dick, Marjorie and Fidge"
23545,Walter de la Mare,Songs of Childhood
23548,Charles Egbert Craddock,The Raid Of The Guerilla
23549,Charles Egbert Craddock,Wolf's Head
2355,Charles Darwin,The Formation of Vegetable Mould
23550,Charles Egbert Craddock,Una Of The Hill Country
23551,Charles Egbert Craddock,Who Crosses Storm Mountain?
23552,Charles Egbert Craddock,The Phantom Of Bogue Holauba
23553,Charles Egbert Craddock,The Christmas Miracle
23554,Charles Egbert Craddock,A Chilhowee Lily
23555,Charles Egbert Craddock,The Lost Guidon
23556,Charles Egbert Craddock,His Unquiet Ghost
23557,Charles Egbert Craddock,The Crucial Moment
23559,Ralph Waldo Trine,In Tune with the Infinite
2356,Jerome K. Jerome,Tommy and Co.
23560,Sara Ware Bassett,Carl and the Cotton Gin
23563,Gordon Randall Garrett,Viewpoint
23564,William Harrison Ainsworth,Rookwood
23568,Frank Belknap Long,The Mississippi Saucer
23569,Alice Hale Burnett,Christmas Holidays at Merryvale
23571,Kris Ottman Neville,General Max Shorter
23575,W.H.G. Kingston,Adventures in Africa
23576,Mayne Reid,"Quadrupeds, What They Are and Where Found"
23577,W.H.G. Kingston,Taking Tales
23579,William Curtis,The Botanical Magazine Vol. 7
2358,Mary Roberts Rinehart,The After House
23584,Susan Warner,The Gold of Chickaree
23588,Rick Raphael,A Filbert Is a Nut
23591,Richard Sabia,I Was a Teen-Age Secret Weapon
23593,John Ruskin,Lectures on Architecture and Painting
23595,Hubbard,"Little Journeys to the Homes of the Great, Vol. 11 of 14"
23597,Alfred Tennyson,Beauties of Tennyson
23599,George Oliver Smith,The Big Fix
236,Rudyard Kipling,The Jungle Book
2360,Erskine Childers,The Riddle of the Sands
23601,James B. Connolly,The U-boat hunters
23602,W.H.G. Kingston,Won from the Waves
23603,Charles Klein,The Music Master
23604,Sir Francis Burnand,"Punch, Vol. 104, April 15, 1893, ed"
23605,Thomas Burke,Nights in London
23606,Emerson Hough,The Man Next Door
23607,Corra Harris,A Circuit Rider's Wife
23608,Maurus Jokai,The Day of Wrath
23612,William Fitzgerald Jenkins,The Leader
2362,Florence Converse,The Story of Wellesley
23622,Mrs. G. de Horne Vaizey,About Peggy Saville
23623,Emily Sarah Holt,The White Lady of Hazelwood
23624,Andre Alice Norton,"Ride Proud, Rebel!"
23627,James Otis,Messenger No. 48
23629,Charles Egbert Craddock ],The Riddle Of The Rocks
2363,William Congreve,Incognita
23630,Charles Egbert Craddock ],The Phantoms Of The Foot-Bridge
23631,Charles Egbert Craddock ],The Moonshiners At Hoho-Hebee Falls
23632,Charles Egbert Craddock ],'way Down In Lonesome Cove
23633,Charles Egbert Craddock ],"His ""Day In Court"""
23636,William Fitzgerald Jenkins,A Matter of Importance
23637,John Trotwood Moore,The Bishop of Cottontown
23639,Plutarch,Plutarch's Morals
2364,Stephen Crane,Active Service
23640,Hubbard,"Little Journeys to the Homes of the Great Philosophers, V. 8"
23641,Anna Katharine Green,The Forsaken Inn
23642,John Richard Green,"History of the English People, Vol. 5 "
23643,Maurice Hewlett,Gudrid the Fair
23644,Pauline Lester,Marjorie Dean High School Freshman
23645,Katherine Stokes,The Motor Maids at Sunrise Camp
23647,Sir Arthur Thomas Quiller-Couch,Shining Ferry
23648,Mayne Reid,Gaspar the Gaucho
23650,Kate Dickinson Sweetser,Ten Boys from History
23651,Jack Douglas,Test Rocket!
23653,L. T. Meade,How It All Came Round
23656,Northern Nut Growers Association,"Proceedings, 3rd Annual Meeting"
23658,Sir Owen Seaman,"Punch, Vol. 147, July 15, 1914, ed"
2366,Henry James,The Beldonald Holbein
23660,Hereward Carrington,The Problems of Psychical Research
23661,Edith Nesbit,The Book of Dragons
23662,Ridgwell Cullum,The Heart of Unaga
23663,Percy Keese Fitzhugh,Tom Slade on a Transport
23664,Mary E. Waller,Flamsted quarries
23666,H. H. Windsor,Mission Furniture
23667,Ernest Seton-Thompson,Woodland Tales
23668,Gleeson White,Bell's Cathedrals: The Cathedral Church of Salisbury
23669,Dallas McCord Reynolds,Summit
23675,Frederic Stewart Isham,Under the Rose
23677,Victor Appleton,The Moving Picture Boys on the Coast
23678,Brander Matthews,Tales of Fantasy and Fact
2368,Jerome K. Jerome,The Angel and the Author - and Others
23682,Alva Agee,Crops and Methods for Soil Improvement
23683,Madeline Leslie,Berties Home
23684,John Keats,Keats: Poems Published in 1820
23688,Robert Andrew Arthur,The Indulgence of Negu Mah
2369,Willa Cather,One of Ours
23692,Louis Creswicke,"South Africa and the Transvaal War, Vol. 1 "
23693,Lillian Elizabeth Roy,The Blue Birds' Winter Nest
23694,F. Hopkinson Smith,Homo
23695,F. Hopkinson Smith,The Little Gray Lady
23696,F. Hopkinson Smith,A Gentleman's Gentleman
23697,F. Hopkinson Smith,Forty Minutes Late
23698,F. Hopkinson Smith,Fiddles
23699,F. Hopkinson Smith,Abijah's Bubble
2370,George MacDonald,Sir Gibbie
23700,Giovanni Boccaccio,The Decameron of Giovanni Boccaccio
23701,F. Hopkinson Smith,The Man In The High-Water Boots
23702,F. Hopkinson Smith,A List To Starboard
23703,F. Hopkinson Smith,The Parthenon By Way Of Papendrecht
23706,John Buchan,Audio: Greenmantle
23707,Tom Bullock,Audio: The Ideal Bartender
23708,Thorton W. Burgess,Audio: The Burgess Animal Book for Children
23709,Thorton W. Burgess,Audio: The Burgess Bird Book for Children
2371,Anna Katharine Green,The Filigree Ball
23710,Frances Hodgson Burnett,Audio: Little Lord Fauntleroy
23711,Frances Hodgson Burnett,Audio: A Little Princess
23712,Edgar Rice Burroughs,Audio: Tarzan of the Apes
23713,Edgar Rice Burroughs,Audio: Warlord of Mars
23714,John Burroughs,Audio: Squirrels and other Fur-Bearers
23716,Lewis Carroll,Audio: Alice's Adventures in Wonderland
23717,Lewis Carroll,Audio: Jabberwocky
23718,Lewis Carroll,Audio: Through the Looking-Glass
2372,Joseph C. Lincoln,The Woman-Haters
23720,Caius Valerius Catullus,Audio: To Lesbia
23722,Geoffrey Chaucer,Audio: The Canterbury Tales
23723,G.K. Chesterton,"Audio: The Man Who was Thursday, A Nightmare"
23724,Kate Chopin,Audio: The Awakening
23726,Sir Owen Seaman,"Punch, Vol. 146, March 11, 1914, ed"
23727,D. H. Lawrence,The Lost Girl
23728,Sara Ware Bassett,Walter and the Wireless
2373,"Oliver Wendell Holmes, Jr.",The Path of the Law
23730,James B. Hendryx,The Promise
23731,Stanley Grauman Weinbaum,A Martian Odyssey
23732,Victoria Cross,A Girl of the Klondike
23735,Maud Lindsay,The Story-teller
23736,S. R. Crockett,The Dew of Their Youth
23738,Eleanor M. Ingram,The Thing from the Lake
2374,Charlotte M. Braeme,Dora Thorne
23741,Nelson Lloyd,David Malcolm
23744,W. O. Stoddard,Ahead of the Army
23745,Herbert Quick,Aladdin & Co.
23746,Sir Owen Seaman,"Punch, Vol. 150, April 12, 1916, ed"
23748,E. Benjamin Andrews,"History of the United States, Volume 3 (of 6)"
23749,Oliver Herford,The Mythological Zoo
2375,Alphonse Daudet,Tartarin de Tarascon
23753,William Cowper,The Diverting History of John Gilpin
23755,Douglas Dewar,Birds of the Indian Hills
23758,Oliver Optic,Work and Win
2376,Booker T. Washington,Up From Slavery: An Autobiography
23760,Sir Owen Seaman,"Punch, Vol. 146, February 25, 1914, ed"
23761,Elbert Hubbard,"Little Journeys to the Homes of the Great, Volume 7"
23763,Allen Chapman,Fred Fenton on the Track
23764,Gordon Randall Garrett,The Bramble Bush
23765,Charles Dickens,Captain Boldheart & the Latin-Grammar Master
23766,Emily Sarah Holt,Out in the Forty-Five
23767,Horace Brown Fyfe,The Talkative Tree
23768,Dorothy Canfield,The Squirrel-Cage
2377,Jack London,The Son of the Wolf
23770,H. H. Windsor,Mission Furniture
23771,Edward Eggleston,The Hoosier School-boy
23772,John Donne,Devotions Upon Emergent Occasions
23773,Oliver Optic,The Coming Wave
23776,Robert Howlett,The School of Recreation 
23778,Julie M. Lippmann,The Governess
23779,Amanda Minnie Douglas,A Little Girl in Old Quebec
2378,J. W. Mackail,Select Epigrams from the Greek Anthology
23780,Amanda Minnie Douglas,A Little Girl in Old New York
23781,Amanda Minnie Douglas,A Little Girl of Long Ago
23782,Ruth Alberta Brown,The Lilac Lady
23783,Barry Pain,Eliza
23784,Lucas Malet,The History of Sir Richard Calmady
23785,Ruth Alberta Brown,At the Little Brown House
23786,Amanda Minnie Douglas,A Little Girl in Old Boston
23788,Thomas De Quincey,"The Posthumous Works of Thomas De Quincey, Vol. 1"
2379,Algernon Charles Swinburne,Chastelard
23790,John Wood Campbell,The Ultimate Weapon
23791,William Fitzgerald Jenkins,Scrimshaw
23792,Carolyn Wells,The Rubaiyat of Bridge
23797,Adeline Sergeant,A True Friend
23798,John S. C. Abbott,Daniel Boone
23799,Tom Godwin,Cry from a Far Planet
238,Jean Webster,Dear Enemy
23800,Rupert Hughes,Contemporary American Composers
23802,B.O. Flower,"The Arena, Vol. 4, No. 23, Oct, 1891, ed"
23803,Thomas A. Janvier,A Border Ruffian
23804,Thomas A. Janvier,Our Pirate Hoard
23805,Thomas A. Janvier,For The Honor Of France
23806,Thomas A. Janvier,A Temporary Dead-Lock
23807,Thomas A. Janvier,The Uncle Of An Angel
23808,Thomas A. Janvier,A Romance Of Tompkins Square
23809,Thomas A. Janvier,An Idyl Of The East Side
2381,Rudyard Kipling,Actions and Reactions
23810,Kate Chopin,At Fault
23815,Sir Owen Seaman,"Punch, Vol. 146, April 22, 1914, ed"
23820,Lilian Whiting,The Life Radiant
23821,Louis Becke,Yorke The Adventurer
23829,Charles Neufeld,Under the Rebel's Reign
2383,Geoffrey Chaucer,Canterbury Tales and Other Poems
23831,Francis Flagg,The Seed of the Toc-Toc Birds
2384,Ellen Glasgow,The Deliverance
23845,William Fitzgerald Jenkins,"Talents, Incorporated"
23853,Mayne Reid,Ran Away to Sea
23859,Anna Fuller,A Venetian June
2386,William Roscoe Thayer,Theodore Roosevelt; An Intimate Biography
23860,William A. Alcott,The Young Man's Guide
23861,"Reynolds, et al","The Story of the Great War, Volume V , ed"
23869,Joel Chandler Harris,Little Mr. Thimblefinger and His Queer Country
2387,Margaret Deland,The Voice
23871,Joel Chandler Harris,A Little Union Scout
23874,H. C. McNeile,No Man's Land
23875,Filson Young,The Relief of Mafeking
23880,E. Raymond Hall,A New Name for the Mexican Red Bat
23882,Alan Edward Nourse,Gold in the Sky
23884,George Oliver Smith,History Repeats
23885,Douglas Grant,The Fifth Ace
23887,George Cary Eggleston,Strange Stories from History for Young People
23889,Laurence Mark Janifer,Charley de Milo
2389,Rafael Sabatini,Bardelys the Magnificent
